intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
6548000,0.0041092039139100445,0.925774070408596,0.0041092039139100445,0.009404620743457994,3.8808796579108122,3.0,3.02663512488121,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_W.bin.2,5575d8948e87a9e5182f28582ff5a2c6,0.925774070408596,6548000,0,32378000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.8375764188671976,0.9975151871566181,0.9175458030119079,0.9975151871566181,False,25412,25412,2702076
3118000,0.0019567040017671837,0.610415035238841,0.0019567040017671837,0.0026061443127432388,2.2584990378447722,2.0,1.523564085494838,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/gtdb-rs214-reps.k31.zip,"GCA_003161205.1 Actinobacteria bacterium 20110600_P3S",4bd6cd7e887de98d85a6e5282d45962b,0.610415035238841,3118000,1,29260000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.8177674930849592,0.9842030002120199,0.9009852466484896,0.9842030002120199,False,7042,32454,2702076
2839000,0.001781617274219703,0.7863674147963424,0.0017809897232249092,0.0031139020516077268,2.9647639182522902,2.0,2.1071103820218804,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_V.bin.5,7b27b0848ce39b7e6d2dbbd556a44f25,0.7866444998614575,2838000,2,26422000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.8152984074983073,0.9922886331645844,0.9037935203314458,0.9922886331645844,False,8414,40868,2702076
1914000,0.0012011326040354039,0.5056803170409512,0.0012011326040354039,0.001354884170541465,1.912748171368861,1.0,1.2678050509191683,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Brown_V.bin.1,03486ec45fd47f4543de26df4b41d409,0.5056803170409512,1914000,3,24508000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.8049951367200199,0.9782449497431789,0.8916200432315994,0.9782449497431789,False,3661,44529,2702076
1550000,0.0009727040419304473,0.3240643947313402,0.0009727040419304473,0.0008941273302453372,1.5587096774193547,1.0,0.9052383109346217,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_V.bin.4,149bc73cde4daccce1ff3ad6c7928241,0.3240643947313402,1550000,4,22958000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.7995361190079024,0.9643038783500065,0.8819199986789545,0.9643038783500065,False,2416,46945,2702076
1421000,0.0008917499636020423,0.34582623509369675,0.0008917499636020423,0.000855268319617953,1.6263194933145673,1.0,1.1124576551256218,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_M.bin.1,59f2fd9c8aa48868c34656193dd6352f,0.34582623509369675,1421000,5,21537000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.7972981294114679,0.9663277460662629,0.8818129377388655,0.9663277460662629,False,2311,49256,2702076
1138000,0.0007141530320753864,0.3094072865687874,0.0007141530320753864,0.0006883596168279501,1.6344463971880492,1.0,1.0087184535240692,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/gtdb-rs214-reps.k31.zip,"GCA_903970445.1 Verrucomicrobia bacterium Tous-C9LFEB BOG_genome_mining.57",c504ab35e1dde949ee351d53bf5a6185,0.3094072865687874,1138000,6,20399000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.7916065814130753,0.962865223361694,0.8772359023873846,0.962865223361694,False,1860,51116,2702076
1127000,0.0007072499711326543,0.29970721320202287,0.0007066224201378604,0.0007164861388058663,1.719360568383659,1.0,1.192530758047438,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Brown_T.bin.5,a9ba98572162b95ec334c422a86584e4,0.29997338301836574,1126000,7,19273000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.7913585894792206,0.9619039334652627,0.8766312614722416,0.9619039334652627,False,1936,53052,2702076
989000,0.0006206479338511047,0.21823080377189044,0.0006099795669396095,0.0005229312572999427,1.4537037037037037,1.0,0.8394324132448279,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Brown_Y.bin.2,9ffa6ea1067881b644496d3439d08a0f,0.22204759766502022,972000,8,18301000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.7880311721638624,0.9526154381721768,0.8703233051680196,0.9526154381721768,False,1413,54465,2702076
846000,0.000530908141595586,0.14361429304154558,0.000527142835626823,0.00048296198922606176,1.5535714285714286,1.0,1.0127692385791764,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Brown_Z.bin.2,00ce00a9b6824f3d4635fbeb618f8c05,0.14464010942041375,840000,9,17461000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-8-DICUND-G/S-8-DICUND-G_unmatched_2.fastq,S-8-DICUND-G,9ca55ff4,1593496000,31,DNA,1000,1593496,True,0.7840711316153065,0.9395340844099493,0.861802608012628,0.9395340844099493,False,1305,55770,2702076
